broadcast,id,user,content
6.2,394282,So-Shan Au @soshanau,Incredible work from the camera crew - such dedication and stunning cinematography #planetearth2
6.2,394293,Anna @AnnaSels,Ahhhh otters ?? #planetearth2
6.2,394304,Mags @magsmccallig,Well done @BBC on producing a proper reality tv program. My family ?? #PlanetEarth2 Stuff your #Strictly & #XFactor
6.2,394315,Caroline @caroline_77,This camera man is gonna need some new undercrackers #leopard #PlanetEarth2
6.2,394326,JamesHaskell @jimh31,It's a shame that not everyone shares David Attenborough's thoughts on the planet #planetEarth2
6.2,394350,Sam B. Manning @sambmanning,Solar-powered 'supertrees' breathe life into Singapore's urban oasis @cnni cnn.it/1Gorh5c #planetearth2 #planetearth #trees
6.2,394361,Enough Of That @AndyGilder,"Credit to Gordon Buchanan. That close to a leopard, I would be filling my fucking nappy #planetearth2"
6.2,394372,Sammii @MajesticSeahawk,Little Gordon's face. #PlanetEarth2
6.2,394383,Marie Athorn @marie_athorn,Those people hand feeding hyenas are very brave #planetearth2
6.2,394394,Ruth Whiteside @ruth_whiteside,#PlanetEarth2 Those turtles broke my cold heart
6.2,394405,Carole Zorzo @Carolez001,Thank to everyone who brought us #PlanetEarth2. You have created one of the most important series of our generation. @BBCOne
6.2,394416,eileen fullen @FullenEileen,That cameraman........yikes hahaha #planetearth2
6.2,394427,Rhys @BeardedWhovian,Yep I'd be bricking it too! #PlanetEarth2
6.2,394438,Amy Egan @ajmillins,Great to see an appearance from @gordonjbuchanan ! Outstanding shots of the leopards! #PlanetEarth #PlanetEarth2
6.2,394449,donna @brewbich,#PlanetEarth2 do not sneeze now Gordon!
6.2,394460,Jennifer Urwin @ScrawnySparrow,"Heartbreaking end for turtles on #PlanetEarth2. ""Our responsibility is to provide a home for all life on earth."" Go on #Attenborough!"
6.2,394485,Groovy Tony @anthonwilliams1,Very below par episode #PlanetEarth2
6.2,394496,Matt Rance @Matt_Rance,Giant Catfish are also bastards it would seem... #PlanetEarth2
6.2,394507,Af @TplusII,"MAY DAY, May Day #PlanetEarth2"
6.2,394518,Mary @mazhug,"Holy shite, I'd be out the gap?? #planetearth2"
6.2,394529,Georgina @Georgina950,Gordon almost shat himself there #PlanetEarth2
6.2,394540,Katie @ktcatling,Watching Planet Earth with cats... #PlanetEarth2
6.2,394551,scarred and scared @scarsandscares,"Gordon I think the word you are looking for is ""shit"" #PlanetEarth2"
6.2,394562,carole smith @carole_a_smith,bbc.co.uk/programmes/p04… The best thing ever #PlanetEarth2
6.2,394601,Mark Nowers @stuttonsparrows,#Councils #planners #architects #developers. Do your bit for #planetearth2 and put a swift-brick in every new build please.
6.2,394612,Paul ???? @PaulMarsyArchBA,Tonight's #PlanetEarth2 Eps was the best Beautiful wildlife and beautiful Architecture both working in harmony We need to do better for them
6.2,394637,Trish Mayon @TrishMayon,My reaction to the piglet being taken by the leopard ??while eating pork chops ?? #PlanetEarth2
6.2,394648,Rob @robbertypob,Magic. #PlanetEarth2
6.2,394659,Tom Gaymor @TomGaymor,Watching #PlanetEarth2 ..... Incredible camera work coupled with David Attenborough who is simply a broadcasting marvel ????
6.2,394670,Mick Kettle @mick_kettle,Clean pants for Gordon plz !!  #planetearth2
6.2,394681,Tracy Mourant @TracyMourant,#planetearth2 a petronas leopard is about to eat the cameraman...
6.2,394706,GiveBlood NHS ? @GiveBloodNHS,Sunday nights will never be the same. *packs bags and heads to Singapore* #PlanetEarth2
6.2,394731,Amy @twinklybee,New shorts for this cameraman please! #PlanetEarth2
6.2,394742,Cheryl Dibsdall @CherylDibsdall,Would someone PLEASE pick the turtles up and point them in the right direction #planetearth2
6.2,394753,Hannah Mc @hmcinroy,These baby turtles ?? ?? make me want to become a surrogate turtle mummy #PlanetEarth2
6.2,394764,Karl Neff @karlneff,"#PlanetEarth2 is just the most beautiful, terrifying, yet inspiring, programme. Such a pleasure to watch. Thanks @BBC & all responsible"
6.2,394775,Juliet Dukes @DrDoox,"""Create the space and the animals will come..."" #DavidAttenborough is the greatest ambassador for ALL species. Exceptional #PlanetEarth2"
6.2,394786,Af @TplusII,I would be checking with the crew that leopards don't hunt humans. #PlanetEarth2
6.2,394797,Christopher Peacock @the_cjpeacock,#PlanetEarth2 urban edition fair enough but where's the bit outside Greggs with the Mixenden chav kids feeding a sausy roll to some pigeons?
6.2,394808,hindy @hindy11,I wana go Singapore #planetearth2
6.2,394819,Hannah Walsh ???? @TakeThatfan31,I'm loving the monkeys ????#PlanetEarth2
6.2,394844,George @GeorgeOnToast,Looks like CGI... lol #PlanetEarth2
6.2,394869,Holly Barber @hb78,Ignore the nonsense being spouted by the Politicians- listen to Attenborough. The only one talking sense! Step up now & act! #PlanetEarth2
6.2,394880,hayley harland @HayleyHarland,Jaipur monkeys are so parkour #planetearth2
6.2,394891,Ben Gould @BenGould1990,Heartbreaking to think this is most likely the last Planet Earth with #DavidAttenborough #PlanetEarth2 ????
6.2,394902,Kris Elder @KDE87,#cities was the most inspiring episode of #PlanetEarth2 by far. Only we can make a difference. Phenomenal work from the @BBC
6.2,394913,ELab @elab49,Has it occurred to him at all he's being stalked #planetearth2
6.2,394924,Victoria Jowett @vika_babbles,Err...he seems to be heading right for you... #planetearth2
6.2,394935,Joel T. Connors @JoelThelonious,My Malaysian friend would probably look at this and be reminded of how much he hates monkeys. #PlanetEarth2
6.2,394946,SVK @StephVonKitty,Why is no one from that town going out at the full moon and picking those baby turtles up ?? #planetearth2
6.2,394957,Andy Kelly @Baldred,#planetearth2 @gordonjbuchanan might well make a good new Attenborough
6.2,394968,H @hari_miller,Macaque monkeys... the piss-head football supporter of the animal kingdom. #planetearth2
6.2,394979,Christina McKelvie @ChristinaSNP,"Niece now singing ""pigs getting their tails pulled by cheeky cheeky monkeys""  #PlanetEarth2"
6.2,394990,Sarah Jackson @SarahLJacks,"'It's our responsibility to create a planet that provides a home not just for us, but for all life on earth' - thanks, Dave #PlanetEarth2"
6.2,395001,Soul The Poe† @Iamsoulthepoet,Fantastic work by Singapore ?? Let's all  follow suit. #PlanetEarth2
6.2,395027,John Tweedie @JTweedie,No oceans in #planetearth2 but I believe they're coming up in a new series! #blueplanet
6.2,395038,Paulie M C @porlie2,"Leopard film, speechless #planetearth2"
6.2,395049,Tom Sherrington @TomSherrington,The turtle scene was absolutely heartbreaking #PlanetEarth2
6.2,395074,Li Marley @procuriosity,"A small start, but a start #planetEarth2"
6.2,395085,bluesoup @bluesoup,Anyone crying about the baby turtles.... turtle rescue in Barbados #PlanetEarth2 bbc.co.uk/programmes/art…
6.2,395108,Bianca @Lentewachter,What if you need to pee while waiting #Gordonbuchanan filming Leopard  #PlanetEarth2
6.2,395119,Michelle Lynch @Chellynch,"""It's not easy finding sex in the city"" ???????? #PlanetEarth2"
6.2,395130,Rachael Muir @Rachael_M1,No wiser words than those of #SirDavidAttenborough. Fantastic eps of #PlanetEarth2 highlighting conservation issues & impact of us humans
6.2,395141,Catrin Evans @CatrinEvans1,So sad it's the last ep of #planetEarth2 Sir David Attenborough is forever my hero.
6.2,395166,Sarah Barnes @sbarnes83,So worth it #planetearth2
6.2,395177,Emma @_EJWalker,I shall have a raccoon and he shall be named Midge! #planetearth2
6.2,395202,han ?? @hanmurray_x,I cried over a turtle stuck in a cup #planetearth2
6.2,395213,Emma Caton @EmmaECaton,Fantastic work from all of the #PlanetEarth2 team! Incredible and inspiring. So when is the next one coming out? #PlanetEarth3
6.2,395224,Alex Thorn @albinobandit,#PlanetEarth2 has been well worth the wait. Another astonishing piece of natural history filmmaking. Well done @BBC!
6.2,395261,Chris ?? @chrisbrothwood,#PlanetEarth2 - just so brilliant
6.2,395272,Christie Plumb @christieplumb,NO BABY TURTLES YOU'RE GOING THE WRONG WAY ???? #PlanetEarth2
6.2,395283,Kate E M Walker @Kate__Elizabeth,Well a huge ???????????? to @BBCEarth and David Attenborough for an absolutely incredible series of #PlanetEarth2 ???????? #whyisitover #crycrycry
6.2,395294,Wild Homes @WildHomesLondon,#WildBuilder #HumanBuilder : we need to leave a little room for wild residents around every new development. #NationalParkCity #PlanetEarth2
6.2,395305,Harry H @HHarmsworth,One of the best things i've ever seen on TV ?? #PlanetEarth2 @BBCEarth
6.2,395316,GMcKeown @GerMcK1976,"If an ad came on now looking for sponsorship for baby turtles, think a lot of people would sign up! #planetearth2 #avoidthecity"
6.2,395327,shaheen baig casting @sbaigcasting,#PlanetEarth2 has gone all Luc Besson
6.2,395338,Lorna @lornasworld,#PlanetEarth2  *stands and applauds Sir David and team*
6.2,395349,Joe Macdonald @TMCJoe,@BBCEarth I beg Sir David Attenborough survives another ten years for planet earth 3 ?????? #planetearth2
6.2,395360,Imogen Leslie @ImogenEvarose,Final planet earth & David Attenborough's final comments ?????? #planetearth2
6.2,395371,Charlie Rowlands @CharlesRowlands,"Guys, they don't say they were put back in the sea *alive*. #PlanetEarth2 #babyturtles"
6.2,395382,Lima ????? @Fashionicide,"We have Urban Foxes, Mumbai has Urban Leopards #PlanetEarth2"
6.2,395393,Warren S @1wozza,Going to Singapore in 5 weeks. Gutted I am only passing through. It looks awesome. #planetearth2
6.2,395404,Tom Nellist @tcnellist,"Great message from David Attenborough at the top of The Shard, literally a ledge standing on a ledge #PlanetEarth2"
6.2,395415,Michael Brennan @Mickybrennan14,Planet earth 2 ... some show ... can't help but feel the leopards are playing up to the camera #planetearth2 #bbc
6.2,395426,Gazzo @gazzo59,Attenborough could sit on a stool reading out the names in a phone book and I'd be mesmerised!! #planetearth2
6.2,395437,DJ @Diane1jones,I'm hoping that #DavidAttenborough & #planetearth2 will inspire many young ppl watching to help find ways to preserve wildlife in the future
6.2,395448,Sabrina Cox @WyrmbergSabrina,Thank you to the whole #planetearth2 team. Excellent show. Wish our leaders would listen to David Attenborough.
6.2,395459,Phil Gibson @philgibson57,@TeamBBCTV #PlanetEarth2 just amazing !! Cats killing pigs and catfish plucking pigeons from the riverbank #mouthopenTV
6.2,395470,Ian @Wallsy2k,Great to see #singapore on #PlanetEarth2 flic.kr/s/aHskscAQiv @BBCEarth @VisitSingapore #cityofthefuture
6.2,395481,Kieren McDonald @marsupial_mouse,Thank you David Attenborough for giving us something so spectacularly beautiful and heart-wrenchingly honest #planetearth2
6.2,395504,Rosie Crowther @RosieCrowther1,Important words from David Attenborough #PlanetEarth2
6.2,395515,Harvey Westwood @Harvey_Westwood,I was not emotionally ready to see that many baby turtles suffering ???? #PlanetEarth2
6.2,395526,Sandra Watson @SandraW52185471,Gordon Buchanan...The Next David Attenborough.. #PlanetEarth2
6.2,395537,Haydn @HaydnC95,Someone needs to go and make a GoFundMe page to create more of those wildlife trees like in Singapore #PlanetEarth2
6.2,395560,Shanny Basar @shannybasar,Expected breathtaking photography on #PlanetEarth2 but surpassed my expectations & music was stunning too. ??????to all involved
6.2,395571,?*¨**Jen**¨*? @coaldragon,Poor piglets ?? #planetearth #planetearth2
6.2,395582,angela garrod @angegarrod,"#PlanetEarth2 We destroy everything we touch, no surprise there. We CAN make a difference, but there has to be a will, there's always a way"
6.2,395593,Danielle Jones @daniellejonesy,The whole series of #PlanetEarth2 has taken my breath away! Our world is so precious ??
6.2,395604,Guy Poppy @GuyPoppy1,#PlanetEarth2 as the world becomes troubled in so many ways - Sir David Attenborough elegantly calls us to arms #legend and #brilliant
6.2,395615,Carol @flic22s,Love the phrase you dancer #Planetearth2
6.2,395626,Mimi3107 @SteelsM,I so want to go and save those baby turtles ! ?? #PlanetEarth2
6.2,395637,Elle Field @ellefie,I have been to Mumbai... I DID NOT KNOW ABOUT THE LEOPARDS. ???? #planetearth2
6.2,395648,Rhiain Hewinson @CryWild,#planetearth2 Want to become a wildlife cameraman? Throw satsumas like a boss!
6.2,395671,Jonny Coniglio @Jc_Azzurri,I thinking seeing them baby turtles not going into the sea was one of the saddest things I've ever seen on TV. ?? #PlanetEarth2 ??
6.2,395695,Natalie Bell @nataliebell91,That speech by Sir David Attenborough ?? #PlanetEarth2
6.2,395706,BBYG???? @_take_a_bow,I love that this show opens our eyes to the wonders of nature ?? #PlanetEarth2
6.2,395717,Jack Kennedy @jackgkennedy,"Sir David Attenborough's work is masterful, teaching us to bridge the gap between humanity and the natural world #PlanetEarth2"
6.2,395728,Hannah ? @rannah_hose,The starlings over Rome have saved 2016 for me #PlanetEarth2
6.2,395739,James Bennett @welshjab,"Long winter nights brightened by the colours and liveliness of nature. Will miss #PlanetEarth2 - great stuff, BBC."
6.2,395750,SK @susikabusi,It's like real life Planet of the Apes!!! #PlanetEarth2 Brave cameraman going into the monkeys lair! ??
6.2,395761,Jan @KittiwakeNature,"Would like Sir David to put his feet up, relax for a while. He's worked Tirelessly over the years. Time for us all to step up. #PlanetEarth2"
6.2,395772,Natalia @N_Doodie,I cannot believe it's the last episode ?????? #PlanetEarth2
6.2,395783,maria y doust @mar1ayd,Sir Dave has spoken!! Help our planet and save our animals !!! @BBCEarth #planetearth2
6.2,395794,Annie @AnnieRainey1,"#planetearth2 baby monkey, baby monkey, riding on a pig baby monkey ??"
6.2,395805,Robert Roy @robertjroy,#PlanetEarth2 has been absolutely amazing! Animals are the best.
6.2,395816,Maureen @ViewFromEngland,#planetearth2 So that's how they filmed those monkeys. Very clever camera work!
6.2,395827,Matt Dilworth @MattDilworth1,Surely nature programming will just cease to capture an audience when Sir David calls it a day. Loved the night vision stuff. #planetearth2
6.2,395838,Big Boab @BiggusMannus,Watching #PlanetEarth2 That certainly put the catfish amongst the pigeons!
6.2,395849,? ??????? @ShamWez,"Envious of #PlanetEarth2 cameramen. Great locations, cool technology and amazing animals! ????"
6.2,395860,Christina McKelvie @ChristinaSNP,"My niece just sang ""I got big red butts, I cannot lie"" at the monkeys with the red bums!! Lol ???????????? #PlanetEarth2"
6.2,395871,niall mesh mcfc @niallmesh,Bloody brilliant how they film these animals #planetearth2
6.2,395882,Nicole Sweet @Nixie_Nix,Sunday night means #PlanetEarth2 ??????
6.2,395893,Emma @_EJWalker,David Attenborough. What. A. Guy. ?? #PlanetEarth2
6.2,395904,Dom Higgins @DomCHiggins,All our futures depend on people and nature co-existing in harmony. Look to Singapore. #PlanetEarth2
6.2,395932,Joanna Jones @joljones05,#PlanetEarth2 - a truly amazing series - do we really have to wait 10years for #PlanetEarth3 ? Even my 6yo has been mesmerised!
6.2,395943,Louise Sampson @LouiseSampson_,Powerful vision from the legend David Attenborough of possibility of building cities more in harmony with nature #PlanetEarth2
6.2,395954,Will Gough @Goughy_7,That man feeding the Hyenas has balls of vibranium. #PlanetEarth2
6.2,395992,Sean Boscott @SBoscott,"I'd like to think this is the future, i'd live there!  #planetearth2"
6.2,396003,Curly_Haired_Vixen @nettie1969,"The man made 'super trees' in Singapore are breathtakingly, stunningly beautiful #PlanetEarth2"
6.2,396014,Faye Woods @FayebellineW,Delighting in this badass New York peregrine falcon dive attack. #PlanetEarth2
6.2,396025,Dione ?? @Dione_RoseBibby,"What a bloody beautiful series! Absolutely stunning in every way! The music, the camera work, the animals. Loved every minute #PlanetEarth2"
6.2,396036,Danny ?? @scouser_1987,Sir David Attenborough has one of the best if not the best ever personalities of British and world television. #planetearth2 #PlanetEarth
6.2,396061,William Ogle @thetokenwogle,"#PlanetEarth2 camera operators: A job where ""cow in the groin"" is a genuine health and safety concern."
6.2,396072,Sammii @MajesticSeahawk,Little Gordon dancing away to music is adorable. #PlanetEarth2
6.2,396083,Leah ???? @spacefaringkiss,"I love Gordon, I so enjoyed his Wolf Family documentary what a sweetie #PlanetEarth2"
6.2,396094,Jake Stefan Vince @JSVince,Can you imagine monkeys In London? Selling The Big Issue probably #PlanetEarth #PlanetEarth2
6.2,396105,Jane Hart @HartJanehart40,"OMG!! #PlanetEarth2 mesmerising, nobody does it better than #DavidAttenborough, what an amazing series!!!"
6.2,396116,Adam Hayward @adhayward18,That camera rigging is insanely cool #planetearth2
6.2,396127,Jordan Fox @foxyj94,After watching planet earth 2 I wanna go to Singapore! It's also something we could take ideas from #planetearth2
6.2,396138,Luckywookie @holtyholt,Bloody crabs ?? #PlanetEarth2
6.2,396149,kitchy @hannahkycz,Why was none of the crew helping the turtles back to the sea!!!! #planetearth2 I'm an emotional wreck right now
6.2,396160,Stevie Caldwell @stevie_caldwell,Slight tear in my eye after David Attenborough's outro. #PlanetEarth2
6.2,396171,Kate Shannon @HolyroodKate,I think that catfish may one day leave the river and start terrorising the streets #PlanetEarth2
6.2,396196,Jonathan 0834 @Jon92Smiley,As usual  #PlanetEarth2 Brilliantly Amazing footage
6.2,396207,Adam @Rentonator,I'd love to go to Singapore and see the otters #planetEarth2
6.2,396218,Sam Brenton @sambiguous,"To be honest, I'd quite happily watch another hour just of the Planet Earth diaries #planetearth2"
6.2,396229,Andrew Harwood @aharwood91,"Thank you David Attenborough and the rest of the #PlanetEarth2 team, an absolutely incredible, beautiful and important series. Stunning. ??"
6.2,396240,Alison Butcher @AliButcher,I have to correct Tweets that contain errors...I should just let it go. I'm trying to watch and Tweet...not great combo...#PlanetEarth2 ??
6.2,396251,Greg Norman @gregnormski77,Those macaques are awesome. #PlanetEarth2 #india
6.2,396262,Her.ie @Herdotie,"Amazing to see them film so close to monkeys. I have also been incredibly close to monkeys, usually at work #PlanetEarth2 #GettingFired2moro"
6.2,396273,Delirious Days @Delirious_Days,It's been an absolute pleasure watching every second of #PlanetEarth2 Well done @BBC & Sir David. An incredible series! #PlanetEarth
6.2,396284,Richard Armstrong @habbyhatter,A Pigeon once nicked my croissant from a seat at Wellingborough train station that I put on a seat next to me #planetearth2
6.2,396295,SaveOurSparrows @SaveOurSparrows,"Haha ""Cow in the Groin"" #RiskAssessment #Filming #Crew you are amazing ? But what fun - envious. #PlanetEarth2  #Monkey moments Well Done!"
6.2,396306,Tom Pennington @Pennington84,Turtles in need. Where the hell was Splinter? ????#PlanetEarth2
6.2,396317,Elliott Grady @gradye10,Superb viewing once again. @BBCEarth #PlanetEarth2 ???? when's planet earth 3? ??
6.2,396328,Matt Weir @weyland76,Spectacular series. Deserves to win every award going. Photography in that last episode was fantastic. #PlanetEarth2
6.2,396339,Robyn @robynwithayuh,"Just want to visit somewhere that has so many animals, like goats, pigs and monkeys, just wandering around #PlanetEarth2"
6.2,396350,Sammii @MajesticSeahawk,"Of course they send Gordon Buchanan to film the leopards, the man has lived with wolves for goodness sake #PlanetEarth2"
6.2,396361,Guthrie O'Brien @GuthrieOBrien,On this episode of #awkwardwhiteguyswhofilmstuff ... #PlanetEarth2
6.2,396372,Robin Moss @robinmoss86,"The majestic emotional power of nature, and our immense responsibility as the planet's alpha species, brilliantly explored in #PlanetEarth2"
6.2,396397,ellie kirkby @pinkele4nt,I really hope our MPs &@Number10gov have been watching #PlanetEarth2. More needs to be done to save our planet &live in harmony with nature
6.2,396408,Lucy McMillan @lucymc27,#planetearth2 love it. X
6.2,396419,Esther @est312,Love these macacs. True punks. #PlanetEarth2
6.2,396430,Holly Barber @hb78,In the U.K. - there is more land classed as gardens than as nature reserves. All gardens needs to be made wildlife friendly! #PlanetEarth2
6.2,396441,Cheno @James_Cheno,What a gentleman our David is #planetEarth2
6.2,396452,David Hull @HullyHully,We salute you Sir David Attenborough you are a legend planet earth II unbelievable stuff ??????????#PlanetEarth2
6.2,396463,Melanie @MelanieGbones,"The rate at which we are losing species and habitats is devastating. Every day, even more is lost. #planetearth2"
6.2,396474,lo @laurendwyers,#PlanetEarth2 was incredible. So emosh right now ??
6.2,396485,Johanna Donovan @jo_dono,Oh no #planetearth2.......not the baby turtles!!!!
6.2,396496,Amy Ridd @amy_ridd,Each week Planet Earth has got better. Hats off to the camera crew and the amazing shots captured #planetEarth2
6.2,396507,Leon Thompson @LeonMTomo,Attenborough is a leg end!!! #planetEarth2
6.2,396530,Nienke Pannekoek @nien1983,"Man, those turtles hatchlings were disoriented. One of them even ended up on the camera man's shirt in India #planetearth2"
6.2,396541,Nicola Byrne @NicolaJaney,Well done Singapore ?? #planetearth2
6.2,396566,Kelechi @GeekMindUK,HANDS DOWN THIS IS THE BEST EPISODE OF #PlanetEarth2. GREAT MESSAGE TOO BY ATTENBOROUGH! AND YES IT DESERVES A CAPS LOCK!
6.2,396577,John Rennie @theboythatruns,Just amazing ??#PlanetEarth2 #pleasedontend
6.2,396588,Sam Cardew @SamJCardew,I want a raccoon #PlanetEarth2
6.2,396599,Jason Powell @UKJasonPowell,Oh no the poor baby turtles disorientated by the city lights heading the wrong way from the ocean ???????? #planetearth2
6.2,396610,more ayy eeeeel @weepingsigh,Cities: a reminder the urban scape is a part of and not a separate space from the natural one; we share the space with others #PlanetEarth2
6.2,396621,Stephanie Bolton @StephanieBolton,Shouting 'follow your friends!' at the TV #PlanetEarth2 #turtles
6.2,396632,Loukia @LoukiaC,Crying at #PlanetEarth2..... again. ??
6.2,396643,Billy Woolacott @billywoolacott,Any programme David Attenborough does is just amazing!?????? #PlanetEarth2
6.2,396654,L Bennett-Poynter @LauraMPoynter,I'm exhausted now after shouting at the tv to save the turtles @BBCEarth #PlanetEarth2 #planetearthbbc #emotional #stressed #babyturtle
6.2,396665,Annarack @annajanesearle,Gets quite emotional listening and watching #planetearth2 Singapore is such a great example of how we can marry humans and nature together.
6.2,396676,Sarah Parkin @SarahParkin1,"A little macaque clinging to an unimpressed cameraman's t-shirt is the highlight of my weekend, and it's been a good'un #PlanetEarth2"
6.2,396687,alexandra smith @azasmithers,The baby turtles ?? #planetearth2
6.2,396710,Danielle Pilkington @dani_pilko,Sad that this is the last #PlanetEarth2 Sunday's won't be the same! ????????????????????
6.2,396721,Declan Cashin @Tweet_Dec,Everyone else is crying at the end of this episode of #planetearth2 right?
6.2,396732,Karen Wilkinson @KarenLWilkinson,"#planetearth2 awww, the baby turtles....but I have a bad feeling about this :("
6.2,396743,Joshua Murray @JoshuaMurrayBM,"Never been one for nature programmes, but #PlanetEarth2 has been stunning TV. Fascinated by how they get this incredible footage"
6.2,396754,Adam Simpson @AdamSimmo73,Really sad that #planetEarth2 is coming to an end. The one programme I look forward to. #Attenborough is simply in a league of his own.
6.2,396765,Stevie-Leigh @bl0ssomhill,PREACH IT DAVID #PlanetEarth2
6.2,396776,Lewis McAra @TheMCara,The effort they put in to get a decent shot! ????????#planetEarth2
6.2,396799,Jamie Lamb @jamielambuk,That was an amazing series ???? @BBCEarth #PlanetEarth2
6.2,396810,Angela @Ange_K1,The town needs to do something about those lights. Fl manages it. #PlanetEarth2
6.2,396833,Oldscifigeeksrule?? @oldscifigeek,#PlanetEarth2 -Singapore architecture of the future - just stunning and a lesson to us all ???? #geek #future
6.2,396844,Ian gardiner @I_Gardiner_iow,#PlanetEarth2 I am happy to pay my licence fee for quality programming like this from the @BBC
6.2,396855,Chris Dawson @afascinatedman,Round of applause for Singapore. Let's hear it for the innovators. ???????? #PlanetEarth2
6.2,396866,Nash @Nashambles,That's a very funny looking owl on my TV #planetearth2
6.2,396877,Hefin Robinson @HefinRobinson,"#PlanetEarth2 may well be the best television series I've ever seen. Breathtaking. We live in an incredible world, let's not throw it away ??"
6.2,396888,Matt Doogue @MattDoogue,Love the diaries on #PlanetEarth2 ! Hats off to all camera crew and production for this incredible series!!
6.2,396899,Ruby Wijker ? @Rubyboe_,"Oké, prefering pigeons over monkeys on the market now. They are terrible!????#planetearth2"
6.2,396910,Rachael Munkley @RachaelNMunkley,Planet Earth genuinely fills my soul with so much joy #PlanetEarth2
6.2,396921,Tom Hoseason @Alcamin,"David Attenborough, telling it like it is. The natural environment is precious and it is our responsibility to preserve it. #PlanetEarth2"
6.2,396946,Sarah Cotterill @powerfrompoo,A small # of animals have found a way of living alongside us.Would it nt b possible to build cities more in harmony w/ nature? #planetearth2
6.2,396983,Ian McCabe @ianomccabe,The poor turtles have finished me off #PlanetEarth2
6.2,396994,Charlotte Gordon @CharlGordon,David Attenborough is just so inspiring. Have loved every second of #PlanetEarth2 & love watching how it was filmed.
6.2,397005,Gary @garyybradshaw,Love how the producers have focused on the importance of safeguarding the natural world in each episode. Remarkable show. #PlanetEarth2
6.2,397016,AloyDespiteTheNora @ShinySeviper,"even though they're not there all the time, the #planetearth2 crew still saved a lot of little ones that can now go on to live and breed"
6.2,397027,Dan Bloom @danbloom1,What a powerful & emotional finale to #PlanetEarth2 - the return to London for Attenborough's plea a narrative masterstroke
6.2,397038,Ollie Pope @Ollieargyle9,An incredible yet sobering thought to an truly incredible series #planetearth2
6.2,397049,Rachey @CaptainRGeorge,I want that man's job #PlanetEarth2
6.2,397060,Darren Michael ???? @darrenmichael,#planetEarth2 really is the best TV you could hope for. Absolutely wonderful.
6.2,397071,Reece Meikwell @ReeceMeikle,How sobering was David Attenborough's moment when he talked to the camera about climate change. #ourplanet #PlanetEarth2 #imsorrydavid
6.2,397082,Michael Glenning @MikeyGlenning,"I'd happily give a macaque a piggy back. Who knows, maybe even teach it steal me a few apples & oranges. #planetearth2"
6.2,397093,Rohit Vadher @RohitV05,The ingenuity of the camera crew to understand the monkeys is brilliant. All for the shot #PlanetEarth2
6.2,397129,diana koçi kola @dianakola,Oh my... Monkeys #PlanetEarth2
6.2,397140,Mike Palmer @mikeyp77,Watching the baby turtles on #PlanetEarth2 was really sad. Humans messing with Mother Nature too often
6.2,397151,Becky Love @BeckyLove14,Thank you BBC for #PlanetEarth2
6.2,397162,Skelletton @SadbhK,literally sobbing over those baby raccoons #PlanetEarth2 #toocute
6.2,397173,Vibhuti Patel @VibhutiJPatel,In awe of how the crew capture all the amazing footage on #PlanetEarth2
6.2,397184,Tia ?? @hatiashee,@BBCEarth is this the final episode? Don't want this to end.. ?? #PlanetEarth2
6.2,397195,Charlotte Sargent @CharlotteS_93,Can't believe this is the last of #PlanetEarth2 - thank you #DavidAttenborough @BBCEarth @BBCOne ??
6.2,397206,Marie Athorn @marie_athorn,Didn't see any peregrines in NYC last month #gutted #planetearth2
6.2,397217,Alex Strodder @AlexStrodder,Yes Singapore lads. ???? #PlanetEarth2
6.2,397228,Christian Tait ?? @christianrt,Just seen these on #planetearth2 - stunning. Solar-powered 'supertrees' breathe life into Singapore @cnni cnn.it/1Gorh5c
6.2,397239,Sarah Stokes @_kirameki_,How many cameras got trashed making #planetearth2? @BBCEarth
6.2,397250,La Puur @LaPuur,Wat een gave beelden #PlanetEarth2
6.2,397261,ELab @elab49,This is kind of the opposite of searching for the locusts #planetearth2 Can't avoid the buggers.
6.2,397286,Jay Caswell-Beard @JayCB,Someone should get Macaque off that guy. #PlanetEarth2
6.2,397297,Neil Cole ?? @neilcole,It’s OK everyone - I SAVED A TURTLE HATCHLING! #planetearth2
6.2,397308,Amy Victoria @amyvict0ria,"#PlanetEarth2 is amazing, but I don't enjoy watching. I don't want one animal to die, but I don't want the other to starve. And the babies!??"
6.2,397319,Jack @pjafinnamore,#PlanetEarth2 is incredible. Stunningly jaw-dropping and agonisingly heart-wrenching. A valuable reminder humans do not own the world.
6.2,397330,Rahsaan DAMAGE @RasDMG,I love this side of #PlanetEarth2 I wanna be a cameraman now..!!
6.2,397341,Clare Stead @steadcv,#PlanetEarth2 is such a sobering view of what we're doing to our planet. Beautifully produced and exactly why I want to go into #scicomm ??
6.2,397352,Steve Fishwick @skinnyandwirey,#PlanetEarth2 is simply staggering yet again. Top stuff
6.2,397363,Matt Burns @SuperBurns,#planetEarth2 has ruined me tonight. Sponsoring @wwf_uk hawksbill turtle doesn't seem to be enough. I need some turtle conservation work! ??
6.2,397374,Kathryn @hngrylittlebear,The way they shoot the monkeys is just incredible ?? #planetearth2
6.2,397385,Janine Cole @jecolejan,Fascinating to see the affect cities have on wildlife. #PlanetEarth2
6.2,397396,Grace Reidy @GraceEReidy,"David Attenborough is so inspiring, what a beautiful series #PlanetEarth2"
6.2,397407,Jack Kennedy @jackgkennedy,#PlanetEarth2 has got to be one of the best TV series of recent times. And bravo to the camerawork. First class.
